date,total_connectedness,maximum_edge,average_absolute_net,from_0Y1M,to_0Y1M,net_0Y1M,from_0Y3M,to_0Y3M,net_0Y3M,from_0Y6M,to_0Y6M,net_0Y6M,from_1Y,to_1Y,net_1Y,from_2Y,to_2Y,net_2Y,from_3Y,to_3Y,net_3Y,from_5Y,to_5Y,net_5Y,from_7Y,to_7Y,net_7Y,from_10Y,to_10Y,net_10Y,from_20Y,to_20Y,net_20Y,from_30Y,to_30Y,net_30Y
2002-08-20,82.58033683993712,22.481725381570552,13.278160403154226,67.99987647006871,36.746955378743884,-31.252921091324826,76.61034085232062,62.73255168460725,-13.877789167713361,82.96459538092934,84.18131286351681,1.2167174825874705,84.99694946820333,93.55618059012738,8.55923112192406,86.38284914275594,101.54769492130904,15.164845778553094,86.32472465592443,99.78673856490448,13.462013908980053,86.7672011929672,102.94874069799383,16.18153950502661,86.40019716642347,97.9630060439149,11.562808877491438,85.8828252564865,92.765550799272,6.882725542785506,83.87504154348792,77.90514391719697,-5.969897626290965,80.17910410974113,58.24982977772202,-21.929274332019123
2002-08-21,82.58033683993712,22.481725381570552,13.278160403154226,67.99987647006871,36.746955378743884,-31.252921091324826,76.61034085232062,62.73255168460725,-13.877789167713361,82.96459538092934,84.18131286351681,1.2167174825874705,84.99694946820333,93.55618059012738,8.55923112192406,86.38284914275594,101.54769492130904,15.164845778553094,86.32472465592443,99.78673856490448,13.462013908980053,86.7672011929672,102.94874069799383,16.18153950502661,86.40019716642347,97.9630060439149,11.562808877491438,85.8828252564865,92.765550799272,6.882725542785506,83.87504154348792,77.90514391719697,-5.969897626290965,80.17910410974113,58.24982977772202,-21.929274332019123
2002-08-22,82.58033683993712,22.481725381570552,13.278160403154226,67.99987647006871,36.746955378743884,-31.252921091324826,76.61034085232062,62.73255168460725,-13.877789167713361,82.96459538092934,84.18131286351681,1.2167174825874705,84.99694946820333,93.55618059012738,8.55923112192406,86.38284914275594,101.54769492130904,15.164845778553094,86.32472465592443,99.78673856490448,13.462013908980053,86.7672011929672,102.94874069799383,16.18153950502661,86.40019716642347,97.9630060439149,11.562808877491438,85.8828252564865,92.765550799272,6.882725542785506,83.87504154348792,77.90514391719697,-5.969897626290965,80.17910410974113,58.24982977772202,-21.929274332019123
2002-08-23,82.58033683993712,22.481725381570552,13.278160403154226,67.99987647006871,36.746955378743884,-31.252921091324826,76.61034085232062,62.73255168460725,-13.877789167713361,82.96459538092934,84.18131286351681,1.2167174825874705,84.99694946820333,93.55618059012738,8.55923112192406,86.38284914275594,101.54769492130904,15.164845778553094,86.32472465592443,99.78673856490448,13.462013908980053,86.7672011929672,102.94874069799383,16.18153950502661,86.40019716642347,97.9630060439149,11.562808877491438,85.8828252564865,92.765550799272,6.882725542785506,83.87504154348792,77.90514391719697,-5.969897626290965,80.17910410974113,58.24982977772202,-21.929274332019123
2002-08-26,82.58033683993712,22.481725381570552,13.278160403154226,67.99987647006871,36.746955378743884,-31.252921091324826,76.61034085232062,62.73255168460725,-13.877789167713361,82.96459538092934,84.18131286351681,1.2167174825874705,84.99694946820333,93.55618059012738,8.55923112192406,86.38284914275594,101.54769492130904,15.164845778553094,86.32472465592443,99.78673856490448,13.462013908980053,86.7672011929672,102.94874069799383,16.18153950502661,86.40019716642347,97.9630060439149,11.562808877491438,85.8828252564865,92.765550799272,6.882725542785506,83.87504154348792,77.90514391719697,-5.969897626290965,80.17910410974113,58.24982977772202,-21.929274332019123
2002-08-27,82.54595697436658,22.688414320969883,13.238736909501052,67.6518115905805,36.37149622203298,-31.280315368547512,76.46724808696891,62.687421972992595,-13.779826113976313,82.92370333702817,84.26651738950609,1.3428140524779253,85.01076188408472,93.45566208156602,8.444900197481298,86.38419216028169,101.5338874292254,15.14969526894372,86.32912959848618,99.80940554107625,13.480275942590069,86.77445653173646,102.92160189939823,16.147145367661775,86.40636365953614,97.76384683085915,11.357483171323002,85.89354605916773,92.78428506094575,6.890739001778012,83.91510208027705,77.97636227898299,-5.938739801294057,80.2492117298853,58.435040011447434,-21.81417171843787
2002-08-28,82.54595697436658,22.688414320969883,13.238736909501052,67.6518115905805,36.37149622203298,-31.280315368547512,76.46724808696891,62.687421972992595,-13.779826113976313,82.92370333702817,84.26651738950609,1.3428140524779253,85.01076188408472,93.45566208156602,8.444900197481298,86.38419216028169,101.5338874292254,15.14969526894372,86.32912959848618,99.80940554107625,13.480275942590069,86.77445653173646,102.92160189939823,16.147145367661775,86.40636365953614,97.76384683085915,11.357483171323002,85.89354605916773,92.78428506094575,6.890739001778012,83.91510208027705,77.97636227898299,-5.938739801294057,80.2492117298853,58.435040011447434,-21.81417171843787
2002-08-29,82.54595697436658,22.688414320969883,13.238736909501052,67.6518115905805,36.37149622203298,-31.280315368547512,76.46724808696891,62.687421972992595,-13.779826113976313,82.92370333702817,84.26651738950609,1.3428140524779253,85.01076188408472,93.45566208156602,8.444900197481298,86.38419216028169,101.5338874292254,15.14969526894372,86.32912959848618,99.80940554107625,13.480275942590069,86.77445653173646,102.92160189939823,16.147145367661775,86.40636365953614,97.76384683085915,11.357483171323002,85.89354605916773,92.78428506094575,6.890739001778012,83.91510208027705,77.97636227898299,-5.938739801294057,80.2492117298853,58.435040011447434,-21.81417171843787
2002-08-30,82.54595697436658,22.688414320969883,13.238736909501052,67.6518115905805,36.37149622203298,-31.280315368547512,76.46724808696891,62.687421972992595,-13.779826113976313,82.92370333702817,84.26651738950609,1.3428140524779253,85.01076188408472,93.45566208156602,8.444900197481298,86.38419216028169,101.5338874292254,15.14969526894372,86.32912959848618,99.80940554107625,13.480275942590069,86.77445653173646,102.92160189939823,16.147145367661775,86.40636365953614,97.76384683085915,11.357483171323002,85.89354605916773,92.78428506094575,6.890739001778012,83.91510208027705,77.97636227898299,-5.938739801294057,80.2492117298853,58.435040011447434,-21.81417171843787
2002-09-03,82.54595697436658,22.688414320969883,13.238736909501052,67.6518115905805,36.37149622203298,-31.280315368547512,76.46724808696891,62.687421972992595,-13.779826113976313,82.92370333702817,84.26651738950609,1.3428140524779253,85.01076188408472,93.45566208156602,8.444900197481298,86.38419216028169,101.5338874292254,15.14969526894372,86.32912959848618,99.80940554107625,13.480275942590069,86.77445653173646,102.92160189939823,16.147145367661775,86.40636365953614,97.76384683085915,11.357483171323002,85.89354605916773,92.78428506094575,6.890739001778012,83.91510208027705,77.97636227898299,-5.938739801294057,80.2492117298853,58.435040011447434,-21.81417171843787
2002-09-04,82.51530434062778,22.804044060078557,13.159956719210083,67.39080469159391,36.250926044884764,-31.139878646709146,76.43411314094935,62.70054979025357,-13.733563350695787,82.92513875953954,84.3523890412426,1.427250281703074,84.94758473982301,92.90522292789632,7.957638188073313,86.38643802013752,101.48780596162493,15.101367941487409,86.33650376134673,99.8585158910129,13.52201212966616,86.76945932172121,102.82992834984725,16.060469028126047,86.4123020702089,97.79109450426915,11.378792434060259,85.90099064320513,92.83322259574427,6.932231952539148,83.94956098166821,78.21387572070114,-5.735685260967072,80.21545161671239,58.44481691942892,-21.770634697283462
2002-09-05,82.51530434062778,22.804044060078557,13.159956719210083,67.39080469159391,36.250926044884764,-31.139878646709146,76.43411314094935,62.70054979025357,-13.733563350695787,82.92513875953954,84.3523890412426,1.427250281703074,84.94758473982301,92.90522292789632,7.957638188073313,86.38643802013752,101.48780596162493,15.101367941487409,86.33650376134673,99.8585158910129,13.52201212966616,86.76945932172121,102.82992834984725,16.060469028126047,86.4123020702089,97.79109450426915,11.378792434060259,85.90099064320513,92.83322259574427,6.932231952539148,83.94956098166821,78.21387572070114,-5.735685260967072,80.21545161671239,58.44481691942892,-21.770634697283462
2002-09-06,82.51530434062778,22.804044060078557,13.159956719210083,67.39080469159391,36.250926044884764,-31.139878646709146,76.43411314094935,62.70054979025357,-13.733563350695787,82.92513875953954,84.3523890412426,1.427250281703074,84.94758473982301,92.90522292789632,7.957638188073313,86.38643802013752,101.48780596162493,15.101367941487409,86.33650376134673,99.8585158910129,13.52201212966616,86.76945932172121,102.82992834984725,16.060469028126047,86.4123020702089,97.79109450426915,11.378792434060259,85.90099064320513,92.83322259574427,6.932231952539148,83.94956098166821,78.21387572070114,-5.735685260967072,80.21545161671239,58.44481691942892,-21.770634697283462
2002-09-09,82.51530434062778,22.804044060078557,13.159956719210083,67.39080469159391,36.250926044884764,-31.139878646709146,76.43411314094935,62.70054979025357,-13.733563350695787,82.92513875953954,84.3523890412426,1.427250281703074,84.94758473982301,92.90522292789632,7.957638188073313,86.38643802013752,101.48780596162493,15.101367941487409,86.33650376134673,99.8585158910129,13.52201212966616,86.76945932172121,102.82992834984725,16.060469028126047,86.4123020702089,97.79109450426915,11.378792434060259,85.90099064320513,92.83322259574427,6.932231952539148,83.94956098166821,78.21387572070114,-5.735685260967072,80.21545161671239,58.44481691942892,-21.770634697283462
2002-09-10,82.51530434062778,22.804044060078557,13.159956719210083,67.39080469159391,36.250926044884764,-31.139878646709146,76.43411314094935,62.70054979025357,-13.733563350695787,82.92513875953954,84.3523890412426,1.427250281703074,84.94758473982301,92.90522292789632,7.957638188073313,86.38643802013752,101.48780596162493,15.101367941487409,86.33650376134673,99.8585158910129,13.52201212966616,86.76945932172121,102.82992834984725,16.060469028126047,86.4123020702089,97.79109450426915,11.378792434060259,85.90099064320513,92.83322259574427,6.932231952539148,83.94956098166821,78.21387572070114,-5.735685260967072,80.21545161671239,58.44481691942892,-21.770634697283462
2002-09-11,82.39002303565152,22.912481991405123,13.065566770100647,67.36666049047211,37.050210892572636,-30.31644959789947,76.13210558110478,62.26900215693488,-13.863103424169898,82.7530825225568,83.90821027406315,1.1551277515063463,84.86950842967265,92.85780517805765,7.988296748384993,86.29841972699944,101.1514353347105,14.85301560771105,86.25039718457906,99.611547233272,13.36115004869296,86.70925495383744,102.78831079549605,16.079055841658597,86.33913112868782,97.76500954000242,11.425878411314605,85.83989182132977,92.8379846476148,6.9980928262850295,83.85889847452727,78.32156441346149,-5.5373340610657795,79.87290307839984,57.72917292598145,-22.143730152418396
2002-09-12,82.39002303565152,22.912481991405123,13.065566770100647,67.36666049047211,37.050210892572636,-30.31644959789947,76.13210558110478,62.26900215693488,-13.863103424169898,82.7530825225568,83.90821027406315,1.1551277515063463,84.86950842967265,92.85780517805765,7.988296748384993,86.29841972699944,101.1514353347105,14.85301560771105,86.25039718457906,99.611547233272,13.36115004869296,86.70925495383744,102.78831079549605,16.079055841658597,86.33913112868782,97.76500954000242,11.425878411314605,85.83989182132977,92.8379846476148,6.9980928262850295,83.85889847452727,78.32156441346149,-5.5373340610657795,79.87290307839984,57.72917292598145,-22.143730152418396
2002-09-13,82.39002303565152,22.912481991405123,13.065566770100647,67.36666049047211,37.050210892572636,-30.31644959789947,76.13210558110478,62.26900215693488,-13.863103424169898,82.7530825225568,83.90821027406315,1.1551277515063463,84.86950842967265,92.85780517805765,7.988296748384993,86.29841972699944,101.1514353347105,14.85301560771105,86.25039718457906,99.611547233272,13.36115004869296,86.70925495383744,102.78831079549605,16.079055841658597,86.33913112868782,97.76500954000242,11.425878411314605,85.83989182132977,92.8379846476148,6.9980928262850295,83.85889847452727,78.32156441346149,-5.5373340610657795,79.87290307839984,57.72917292598145,-22.143730152418396
2002-09-16,82.39002303565152,22.912481991405123,13.065566770100647,67.36666049047211,37.050210892572636,-30.31644959789947,76.13210558110478,62.26900215693488,-13.863103424169898,82.7530825225568,83.90821027406315,1.1551277515063463,84.86950842967265,92.85780517805765,7.988296748384993,86.29841972699944,101.1514353347105,14.85301560771105,86.25039718457906,99.611547233272,13.36115004869296,86.70925495383744,102.78831079549605,16.079055841658597,86.33913112868782,97.76500954000242,11.425878411314605,85.83989182132977,92.8379846476148,6.9980928262850295,83.85889847452727,78.32156441346149,-5.5373340610657795,79.87290307839984,57.72917292598145,-22.143730152418396
2002-09-17,82.39002303565152,22.912481991405123,13.065566770100647,67.36666049047211,37.050210892572636,-30.31644959789947,76.13210558110478,62.26900215693488,-13.863103424169898,82.7530825225568,83.90821027406315,1.1551277515063463,84.86950842967265,92.85780517805765,7.988296748384993,86.29841972699944,101.1514353347105,14.85301560771105,86.25039718457906,99.611547233272,13.36115004869296,86.70925495383744,102.78831079549605,16.079055841658597,86.33913112868782,97.76500954000242,11.425878411314605,85.83989182132977,92.8379846476148,6.9980928262850295,83.85889847452727,78.32156441346149,-5.5373340610657795,79.87290307839984,57.72917292598145,-22.143730152418396
2002-09-18,80.43894767255003,23.03279384668609,12.163321376138521,52.40444343781652,21.57626954358493,-30.828173894231586,70.65080859640867,55.296660704994615,-15.35414789141405,81.56775296502144,82.59030429107031,1.0225513260488595,84.16409077848583,89.27208852456161,5.107997746075776,85.99611655770263,98.60509777259418,12.608981214891536,86.00730853066847,97.98562263849833,11.978314107829856,86.56329027826813,102.55330450987397,15.990014231605842,86.27549440049832,97.7949931687417,11.519498768243375,85.95797561441489,94.6288857884815,8.670910174066604,84.45080605387354,82.63461116440344,-1.8161948894700908,80.79033718489188,61.89058629124573,-18.89975089364615
2002-09-19,80.43894767255003,23.03279384668609,12.163321376138521,52.40444343781652,21.57626954358493,-30.828173894231586,70.65080859640867,55.296660704994615,-15.35414789141405,81.56775296502144,82.59030429107031,1.0225513260488595,84.16409077848583,89.27208852456161,5.107997746075776,85.99611655770263,98.60509777259418,12.608981214891536,86.00730853066847,97.98562263849833,11.978314107829856,86.56329027826813,102.55330450987397,15.990014231605842,86.27549440049832,97.7949931687417,11.519498768243375,85.95797561441489,94.6288857884815,8.670910174066604,84.45080605387354,82.63461116440344,-1.8161948894700908,80.79033718489188,61.89058629124573,-18.89975089364615
2002-09-20,80.43894767255003,23.03279384668609,12.163321376138521,52.40444343781652,21.57626954358493,-30.828173894231586,70.65080859640867,55.296660704994615,-15.35414789141405,81.56775296502144,82.59030429107031,1.0225513260488595,84.16409077848583,89.27208852456161,5.107997746075776,85.99611655770263,98.60509777259418,12.608981214891536,86.00730853066847,97.98562263849833,11.978314107829856,86.56329027826813,102.55330450987397,15.990014231605842,86.27549440049832,97.7949931687417,11.519498768243375,85.95797561441489,94.6288857884815,8.670910174066604,84.45080605387354,82.63461116440344,-1.8161948894700908,80.79033718489188,61.89058629124573,-18.89975089364615
2002-09-23,80.43894767255003,23.03279384668609,12.163321376138521,52.40444343781652,21.57626954358493,-30.828173894231586,70.65080859640867,55.296660704994615,-15.35414789141405,81.56775296502144,82.59030429107031,1.0225513260488595,84.16409077848583,89.27208852456161,5.107997746075776,85.99611655770263,98.60509777259418,12.608981214891536,86.00730853066847,97.98562263849833,11.978314107829856,86.56329027826813,102.55330450987397,15.990014231605842,86.27549440049832,97.7949931687417,11.519498768243375,85.95797561441489,94.6288857884815,8.670910174066604,84.45080605387354,82.63461116440344,-1.8161948894700908,80.79033718489188,61.89058629124573,-18.89975089364615
2002-09-24,80.43894767255003,23.03279384668609,12.163321376138521,52.40444343781652,21.57626954358493,-30.828173894231586,70.65080859640867,55.296660704994615,-15.35414789141405,81.56775296502144,82.59030429107031,1.0225513260488595,84.16409077848583,89.27208852456161,5.107997746075776,85.99611655770263,98.60509777259418,12.608981214891536,86.00730853066847,97.98562263849833,11.978314107829856,86.56329027826813,102.55330450987397,15.990014231605842,86.27549440049832,97.7949931687417,11.519498768243375,85.95797561441489,94.6288857884815,8.670910174066604,84.45080605387354,82.63461116440344,-1.8161948894700908,80.79033718489188,61.89058629124573,-18.89975089364615
2002-09-25,80.44016976335539,19.553892561719902,13.328852622409848,48.892039678577056,11.673899998719294,-37.218139679857764,70.97098278135459,50.713055168185214,-20.257927613169368,82.16845292675295,83.6357378968178,1.4672849700648527,84.31329130099155,88.8381117965569,4.5248204955653515,86.17259142856038,99.00514836139158,12.832556932831206,86.22939917769502,99.03883667681251,12.809437499117493,86.7368480323195,103.10839979010937,16.37155175778987,86.53762459055848,99.59420633084649,13.05658174028801,86.24891725534185,96.82467519143947,10.575757936097618,85.00053514793142,86.67123323943119,1.6706980914997671,81.57118507682665,65.73856294659963,-15.832622130227026
2002-09-26,80.44016976335539,19.553892561719902,13.328852622409848,48.892039678577056,11.673899998719294,-37.218139679857764,70.97098278135459,50.713055168185214,-20.257927613169368,82.16845292675295,83.6357378968178,1.4672849700648527,84.31329130099155,88.8381117965569,4.5248204955653515,86.17259142856038,99.00514836139158,12.832556932831206,86.22939917769502,99.03883667681251,12.809437499117493,86.7368480323195,103.10839979010937,16.37155175778987,86.53762459055848,99.59420633084649,13.05658174028801,86.24891725534185,96.82467519143947,10.575757936097618,85.00053514793142,86.67123323943119,1.6706980914997671,81.57118507682665,65.73856294659963,-15.832622130227026
2002-09-27,80.44016976335539,19.553892561719902,13.328852622409848,48.892039678577056,11.673899998719294,-37.218139679857764,70.97098278135459,50.713055168185214,-20.257927613169368,82.16845292675295,83.6357378968178,1.4672849700648527,84.31329130099155,88.8381117965569,4.5248204955653515,86.17259142856038,99.00514836139158,12.832556932831206,86.22939917769502,99.03883667681251,12.809437499117493,86.7368480323195,103.10839979010937,16.37155175778987,86.53762459055848,99.59420633084649,13.05658174028801,86.24891725534185,96.82467519143947,10.575757936097618,85.00053514793142,86.67123323943119,1.6706980914997671,81.57118507682665,65.73856294659963,-15.832622130227026
2002-09-30,80.44016976335539,19.553892561719902,13.328852622409848,48.892039678577056,11.673899998719294,-37.218139679857764,70.97098278135459,50.713055168185214,-20.257927613169368,82.16845292675295,83.6357378968178,1.4672849700648527,84.31329130099155,88.8381117965569,4.5248204955653515,86.17259142856038,99.00514836139158,12.832556932831206,86.22939917769502,99.03883667681251,12.809437499117493,86.7368480323195,103.10839979010937,16.37155175778987,86.53762459055848,99.59420633084649,13.05658174028801,86.24891725534185,96.82467519143947,10.575757936097618,85.00053514793142,86.67123323943119,1.6706980914997671,81.57118507682665,65.73856294659963,-15.832622130227026
2002-10-01,80.44016976335539,19.553892561719902,13.328852622409848,48.892039678577056,11.673899998719294,-37.218139679857764,70.97098278135459,50.713055168185214,-20.257927613169368,82.16845292675295,83.6357378968178,1.4672849700648527,84.31329130099155,88.8381117965569,4.5248204955653515,86.17259142856038,99.00514836139158,12.832556932831206,86.22939917769502,99.03883667681251,12.809437499117493,86.7368480323195,103.10839979010937,16.37155175778987,86.53762459055848,99.59420633084649,13.05658174028801,86.24891725534185,96.82467519143947,10.575757936097618,85.00053514793142,86.67123323943119,1.6706980914997671,81.57118507682665,65.73856294659963,-15.832622130227026
2002-10-02,81.10951182449104,19.15272537615507,13.498947923995958,54.022473841277915,16.806324300876536,-37.21614954040138,72.20439824561693,51.914348446595085,-20.290049799021848,82.53291725938571,85.09460168475135,2.56168442536564,84.4603914406594,89.89807410745965,5.437682666800248,86.25977129285098,99.54431701516697,13.284545722315988,86.3268913197598,99.3611994090038,13.034308089243996,86.82600100194998,103.1296960486376,16.30369504668763,86.58456350243804,99.24795459229719,12.663391089859143,86.2977009004064,96.27251290317811,9.974812002771715,85.05893849406736,86.04303303300075,0.9840945389333999,81.63058277098916,64.89256852843461,-16.738014242554556
2002-10-03,81.10951182449104,19.15272537615507,13.498947923995958,54.022473841277915,16.806324300876536,-37.21614954040138,72.20439824561693,51.914348446595085,-20.290049799021848,82.53291725938571,85.09460168475135,2.56168442536564,84.4603914406594,89.89807410745965,5.437682666800248,86.25977129285098,99.54431701516697,13.284545722315988,86.3268913197598,99.3611994090038,13.034308089243996,86.82600100194998,103.1296960486376,16.30369504668763,86.58456350243804,99.24795459229719,12.663391089859143,86.2977009004064,96.27251290317811,9.974812002771715,85.05893849406736,86.04303303300075,0.9840945389333999,81.63058277098916,64.89256852843461,-16.738014242554556
2002-10-04,81.10951182449104,19.15272537615507,13.498947923995958,54.022473841277915,16.806324300876536,-37.21614954040138,72.20439824561693,51.914348446595085,-20.290049799021848,82.53291725938571,85.09460168475135,2.56168442536564,84.4603914406594,89.89807410745965,5.437682666800248,86.25977129285098,99.54431701516697,13.284545722315988,86.3268913197598,99.3611994090038,13.034308089243996,86.82600100194998,103.1296960486376,16.30369504668763,86.58456350243804,99.24795459229719,12.663391089859143,86.2977009004064,96.27251290317811,9.974812002771715,85.05893849406736,86.04303303300075,0.9840945389333999,81.63058277098916,64.89256852843461,-16.738014242554556
2002-10-07,81.10951182449104,19.15272537615507,13.498947923995958,54.022473841277915,16.806324300876536,-37.21614954040138,72.20439824561693,51.914348446595085,-20.290049799021848,82.53291725938571,85.09460168475135,2.56168442536564,84.4603914406594,89.89807410745965,5.437682666800248,86.25977129285098,99.54431701516697,13.284545722315988,86.3268913197598,99.3611994090038,13.034308089243996,86.82600100194998,103.1296960486376,16.30369504668763,86.58456350243804,99.24795459229719,12.663391089859143,86.2977009004064,96.27251290317811,9.974812002771715,85.05893849406736,86.04303303300075,0.9840945389333999,81.63058277098916,64.89256852843461,-16.738014242554556
2002-10-08,81.10951182449104,19.15272537615507,13.498947923995958,54.022473841277915,16.806324300876536,-37.21614954040138,72.20439824561693,51.914348446595085,-20.290049799021848,82.53291725938571,85.09460168475135,2.56168442536564,84.4603914406594,89.89807410745965,5.437682666800248,86.25977129285098,99.54431701516697,13.284545722315988,86.3268913197598,99.3611994090038,13.034308089243996,86.82600100194998,103.1296960486376,16.30369504668763,86.58456350243804,99.24795459229719,12.663391089859143,86.2977009004064,96.27251290317811,9.974812002771715,85.05893849406736,86.04303303300075,0.9840945389333999,81.63058277098916,64.89256852843461,-16.738014242554556
