Date,Beta 1,Beta 2,Beta 3
2001-12-05,-7.15299109864438,8.951201907018824,27.63146417992407
2001-12-06,-7.839153273050104,9.660979194297367,29.146218350559515
2001-12-07,-8.908291866853077,10.643984772549848,31.62047474918571
2001-12-10,-8.699473710100971,10.399863441511169,31.243829341169363
2001-12-11,-8.519349391230792,10.168784715945403,30.926424117386045
2001-12-12,-7.812730320827008,9.474963072372061,29.41735172601705
2001-12-13,-8.516920483148017,10.221642884090077,30.755121537182596
2001-12-14,-9.190449195152807,10.92853006449708,32.070187555053735
2001-12-17,-9.161961907629363,10.917558454278094,32.0609003423299
2001-12-18,-8.78042502550127,10.517538207922495,31.125403978470352
2001-12-19,-8.477360733343323,10.203961404727712,30.373973332042162
2001-12-20,-8.845867373703632,10.571437980527493,30.951674831126073
2001-12-21,-8.999709294086307,10.735600637762564,31.2775856484484
2001-12-24,-9.30655699446849,11.051814153541041,31.93177867232269
2001-12-26,-9.244447849791792,11.058177421627894,31.811311810258662
2001-12-27,-8.618724618977126,10.400184969957216,30.66485437151575
2001-12-28,-8.593557795809684,10.35210568298787,30.822047025438835
2001-12-31,-8.178595097537306,9.902278262846039,29.952810912502834
2002-01-02,-8.922641142655053,10.701199675833374,31.436664389698514
2002-01-03,-8.716882610718885,10.476425375897284,31.03978298030382
2002-01-04,-8.84507681422813,10.59828987258682,31.381281185029145
2002-01-07,-8.439273924308655,10.144174872172401,30.472830691534003
2002-01-08,-8.356833441599173,10.058946875960375,30.395732036577318
2002-01-09,-8.348301302112546,10.033902705076999,30.402171305202184
2002-01-10,-7.828658152763307,9.48436174499388,29.233770545186584
2002-01-11,-7.567676405673303,9.104462548749126,28.844393895907377
2002-01-14,-7.4938733315355455,9.045070027174757,28.732215209294083
2002-01-15,-7.433170895408551,8.997825697721602,28.447090621812258
2002-01-16,-7.401555851037032,8.982613261521097,28.42582969885664
2002-01-17,-8.065192995290918,9.696812790613173,29.65653624026886
2002-01-18,-7.960854311383793,9.57235606006807,29.33595945207411
2002-01-22,-7.720113030500817,9.39950473880549,28.91075025148587
2002-01-23,-8.058667141736763,9.767763405367141,29.760257221351996
2002-01-24,-8.281140459877394,10.031633355702052,30.015974828918825
2002-01-25,-8.650107308996313,10.411172461383305,30.63589972555113
2002-01-28,-8.64535093712244,10.4400834861707,30.572457096167213
2002-01-29,-7.970306664514184,9.721117260952077,29.245686710198424
2002-01-30,-7.976002363809121,9.7364489828894,29.269942400631404
2002-01-31,-8.281594648994036,10.075617253160782,29.839855841735332
2002-02-01,-8.06586551473056,9.830052093453192,29.381935488598295
2002-02-04,-7.457484501325618,9.209719764520838,28.189487319055722
2002-02-05,-7.231436872976823,8.999418525583724,27.763115422299496
2002-02-06,-7.343091457133331,9.088390651711402,28.11470796562664
2002-02-07,-7.401261692889282,9.14021934584043,28.344153916625515
2002-02-08,-7.2289988755153125,8.946642107420534,27.978526350077882
2002-02-11,-7.021932157666242,8.771207338010036,27.651777534113933
2002-02-12,-7.368443987014254,9.14909675386953,28.341598905415648
2002-02-13,-7.674058774437843,9.462599376131777,28.92575700919792
2002-02-14,-7.464477886537992,9.249478448314385,28.370522971000717
2002-02-15,-6.964022165625064,8.713124528741103,27.399207226469454
2002-02-19,-6.18279033909696,7.959665220872234,26.43780974577601
2002-02-20,-6.199134104404081,7.986786617917952,26.412910873330123
2002-02-21,-6.158870253677343,7.951097106182358,26.31606822719275
2002-02-22,-6.054100074543334,7.831996195163775,26.015794798909972
2002-02-25,-6.034152425573855,7.840550611369347,26.00893442136002
2002-02-26,-6.583791233292985,8.413807413406172,27.02710842434397
2002-02-27,-5.842551981204886,7.666939036710959,25.64516176495232
2002-02-28,-6.135738159309593,7.953536882566375,26.27881200432772
2002-03-01,-6.900821935187193,8.753963048610576,27.752749357203005
2002-03-04,-7.022033917796769,8.899519685398122,27.954680644951143
2002-03-05,-7.128206547477301,9.007234295801698,28.097307001044896
2002-03-06,-7.0991954650798785,8.962985076649119,28.280023119470023
2002-03-07,-8.285903338985062,10.183193499903755,30.60069851727073
2002-03-08,-8.887225867248754,10.88345702136889,31.675919899409514
2002-03-11,-8.7901376508507,10.808388250598464,31.44423853935599
2002-03-12,-8.52079987239293,10.52682769030642,31.076371401149462
2002-03-13,-8.196298269790624,10.161903604896512,30.562339323739593
2002-03-14,-8.98149219061328,10.992033353848754,32.08858667293968
2002-03-15,-8.77520746711272,10.807791451806334,31.524444332668914
2002-03-18,-8.65394093129148,10.71862748942259,31.15388475798388
2002-03-19,-8.585974092349288,10.63140438848115,31.15413725010834
2002-03-20,-9.154149539106967,11.20778295691904,32.263356483490945
2002-03-21,-9.384552386627783,11.448045087770364,32.56334003724261
2002-03-22,-9.392733617095582,11.470975314838947,32.616856763062756
2002-03-25,-9.236322511735208,11.334283857053421,32.3521288798214
2002-03-26,-9.044760915594122,11.105857244556042,31.860230447835917
2002-03-27,-9.06840604605514,11.104879489964377,31.986247340107372
2002-03-28,-9.439355370289157,11.48338248414186,32.79731533447185
2002-04-01,-9.321831930530559,11.392913948049854,32.587694744435495
2002-04-02,-8.900884444711892,10.9386579302979,31.70673196522017
2002-04-03,-8.560142664404157,10.558322692676699,31.061351168124894
2002-04-04,-8.499277301036571,10.502249793958798,30.910821818150467
2002-04-05,-8.105870801702808,10.071772169662614,30.182429853412152
2002-04-08,-8.110925089330848,10.07622767793072,30.320459864681833
2002-04-09,-8.125829151872399,10.072025716154371,30.251469011249878
2002-04-10,-8.509380504282444,10.42928840009774,30.971775845389217
2002-04-11,-8.312870515823647,10.233377253119363,30.602110352615338
2002-04-12,-7.882587153425841,9.776607745040799,29.895808036254703
2002-04-15,-7.698722305590057,9.593279085181306,29.48064919573698
2002-04-16,-8.033493203922106,9.941183907756585,30.129771747037914
2002-04-17,-8.027147679667603,9.903381972944084,30.415104060988206
2002-04-18,-7.947838129865785,9.80880322622272,30.307170508013503
2002-04-19,-8.076880338836695,9.931998877966874,30.369163104070093
2002-04-22,-8.073740450251009,9.929351431947966,30.3137253581474
2002-04-23,-8.015539646301875,9.883221735400738,30.1689013082202
2002-04-24,-7.651784716390631,9.481514491113698,29.416490307710447
2002-04-25,-7.469597261652634,9.298027701806992,29.11211631550859
2002-04-26,-7.130999369655959,8.957324184080838,28.519367063310867
2002-04-29,-7.3252196483973675,9.190099384507105,28.875840228259246
2002-04-30,-7.224639653356772,9.08914983006353,28.605619099103397
2002-05-01,-7.102221746455693,8.954861462051529,28.318455851394752
2002-05-02,-7.45203377739903,9.310024305620944,29.00575944006481
2002-05-03,-7.38861119972466,9.20532079605393,28.769985157540294
2002-05-06,-7.437833950032867,9.272278415391238,28.858046064621963
2002-05-07,-7.135993665473851,8.94252435695614,28.402204504596057
2002-05-08,-7.966410574209809,9.824784315950378,30.1141806768102
2002-05-09,-7.5401901618575,9.38037217018571,29.40013878542115
2002-05-10,-7.309982124539993,9.116644990982053,28.901811722424643
2002-05-13,-7.5692390052882885,9.426386216180507,29.51360753012933
2002-05-14,-8.157291633923128,10.050795515849817,30.64953934389051
2002-05-15,-7.958426735774067,9.830662543860942,30.2786581069384
2002-05-16,-7.411492035116788,9.249102809948425,29.305343923851535
2002-05-17,-7.867064881379749,9.755355722083111,30.154023513463606
2002-05-20,-7.529378734234553,9.399385023147126,29.4119815161231
2002-05-21,-7.1683581565552625,9.019259799600245,28.810139821485933
2002-05-22,-6.930146954725878,8.756640415333194,28.31316166263669
2002-05-23,-7.001922932569151,8.848956606165052,28.498761534391424
2002-05-24,-7.081208279724452,8.922511686468548,28.641912198829527
2002-05-28,-6.9058565744549805,8.77703626047687,28.292478060430877
2002-05-29,-6.5313416176038,8.374183823168059,27.63686217740139
2002-05-30,-6.14109984850652,7.966184423705007,26.88201994954894
2002-05-31,-6.3281044271958615,8.162460413809152,27.237481372581346
2002-06-03,-6.012876673979923,7.859373816182043,26.691149656001482
2002-06-04,-5.775457542606144,7.594071028080954,26.30784897551287
2002-06-05,-5.930967684082715,7.758772768066608,26.6918433882994
2002-06-06,-5.683960868784358,7.494143025123803,26.212182065224454
2002-06-07,-6.040336202116207,7.853567125951619,26.97290403110946
2002-06-10,-5.994891447291096,7.815492939685358,26.71382218933115
2002-06-11,-5.769897494991287,7.5698314912331135,26.199667714989125
2002-06-12,-5.583410739540367,7.365698770371928,25.81132585259205
2002-06-13,-5.502942922425637,7.250169289614378,25.633181688463626
2002-06-14,-4.836273340577758,6.5656893539838705,24.268937641172172
2002-06-17,-5.040215362307884,6.792099501135789,24.748850951344618
2002-06-18,-5.0314483215998935,6.761313585960243,24.73993121477082
2002-06-19,-4.209204439695693,5.8926830927101665,23.228795829777077
2002-06-20,-4.782577648018628,6.50189057028016,24.364206636768802
2002-06-21,-4.71053942952057,6.411424785264879,24.03606380968265
2002-06-24,-5.064898464706913,6.786249555063728,24.808791897099706
2002-06-25,-4.867341615490454,6.603054441636532,24.51885616269468
2002-06-26,-3.9213215043099217,5.592216768738876,22.830150655633627
2002-06-27,-4.4563291903801865,6.1401820179312345,24.009324444198395
2002-06-28,-4.5740987839703955,6.254924063077414,24.28059447205625
2002-07-01,-4.5754457394420225,6.272525405662671,24.179065742011865
2002-07-02,-3.8741102373490643,5.54906514350829,22.870051417477757
2002-07-03,-4.182041852540538,5.843612114450968,23.383797355003697
2002-07-05,-4.94809710286918,6.640222413167114,24.92585510804447
2002-07-08,-4.455366879935869,6.150698036715726,23.947567541052265
2002-07-09,-4.1768944987644625,5.830228769256266,23.350027330988134
2002-07-10,-3.2546188326341388,4.885968514298709,21.561933578959845
2002-07-11,-3.0867474018370453,4.715383656509923,21.35888139057625
2002-07-12,-2.8639941089962684,4.483471153452874,20.92967838998952
2002-07-15,-3.051946799482396,4.666696353733248,21.349528316879283
2002-07-16,-3.5448733644603525,5.186300523672815,22.37811733507576
2002-07-17,-3.162753044100817,4.799151976229239,21.66776838590647
2002-07-18,-2.5555957638223585,4.170011233095431,20.653516881166546
2002-07-19,-2.4659375095610554,4.059663275648152,20.325650911788454
2002-07-22,-1.7046424695921525,3.287932343300037,18.856361392673175
2002-07-23,-1.296506259701697,2.8637945444447785,18.15904492882319
2002-07-24,-1.183113959541822,2.7451295356390863,18.18429333590407
2002-07-25,-0.5491296668282084,2.0901243358742425,17.046907634910024
2002-07-26,-0.5020494271447932,2.0052345136372,17.029850901428137
2002-07-29,-1.7067239019813139,3.2862644908686365,19.306374232748247
2002-07-30,-2.1094175958257337,3.7000441619184956,19.90557181614307
2002-07-31,-1.1218681017981857,2.6400230281590327,18.033777090777395
2002-08-01,-0.7996670715373572,2.271361329229558,17.56719577021477
2002-08-02,0.1214426760534519,1.276335314104228,15.836960168161854
2002-08-05,0.5758169130771509,0.8231723631243093,14.965641908240714
2002-08-06,-0.6116607239162866,2.047908543836046,17.109372074900225
2002-08-07,-0.022333754905003524,1.3913049156312902,16.158879210213573
2002-08-08,-0.6483775537713118,2.06379076860851,17.170155709354663
2002-08-09,-0.13268796937772095,1.561664014678755,15.918052624459028
2002-08-12,0.23143419412740235,1.2466505196107978,15.009586558310632
2002-08-13,0.6141715846153181,0.8170708784137624,14.201256651338143
2002-08-14,-0.0724167713061617,1.5536562714991438,14.881746007610554
2002-08-15,-0.6982877243957261,2.186350937679391,16.238789401889818
2002-08-16,-1.6460515804529638,3.141086393281668,18.140377075020776
2002-08-19,-1.3945050714359195,2.914977142346056,17.568269869009477
2002-08-20,-0.608369844714895,2.0805393745708542,16.057503009952608
2002-08-21,-0.5416082716018212,2.0158287938685966,16.077330860759186
2002-08-22,-1.0010248457002082,2.507712356471451,17.07279764173528
2002-08-23,-0.5568105338042808,2.0534249782617247,16.211119350359137
2002-08-26,-0.35822098641633154,1.8733876173327015,15.73858764903743
2002-08-27,-0.8471425785431331,2.392125646122298,16.675303458859588
2002-08-28,-0.44432395079875353,1.9821191021319997,15.841477221341167
2002-08-29,-0.048583539979769566,1.5522953227986576,15.095879837129548
2002-08-30,-0.2370662785565644,1.7393899649690203,15.238591723452066
2002-09-03,0.7103401447195681,0.752335749389387,13.331701284037399
2002-09-04,0.7063762321376778,0.7477119380159802,13.249698052991338
2002-09-05,1.1598852592682387,0.26449662947098784,12.495481943800156
2002-09-06,0.5123053013164364,0.9747252161670019,13.829243830263454
2002-09-09,0.43033334150490254,1.08900510933834,13.831705007365208
2002-09-10,0.7503595099758095,0.7730161269000702,13.219443052661438
2002-09-11,0.3512107652644272,1.1936666308718662,14.030335337109445
2002-09-12,0.9140957949265555,0.6154468794176844,12.893600916885658
2002-09-13,1.1472693064597526,0.3626826995445258,12.328627446292277
2002-09-16,1.2780205521985715,0.2519563705936041,12.001934899020366
2002-09-17,1.6514362738608992,-0.12057535500528349,11.363127685493398
2002-09-18,1.5600800917250885,-0.045707973295672444,11.546361573038604
2002-09-19,1.8414590676211167,-0.38827471259339363,11.006399101153793
2002-09-20,2.1187941242422355,-0.6619229071781871,10.66128585610067
2002-09-23,2.6401237864404723,-1.1789499856615486,9.524770550141572
2002-09-24,2.542067396895744,-1.077110016110407,9.584368179795058
2002-09-25,2.1535061357601326,-0.6696977640957016,10.471403105613634
2002-09-26,1.9639236723422637,-0.5064983737924944,10.909803266676928
2002-09-27,2.8028797209507568,-1.3964861896007774,9.449343266450828
2002-09-30,3.093935842705821,-1.7576952210615744,8.977662293199854
2002-10-01,2.9848508508216454,-1.6104608339015576,9.45756266870984
2002-10-02,2.860368499857567,-1.5125018089359816,9.617429292137226
2002-10-03,2.84641065452504,-1.5088642899377178,9.688565484071711
2002-10-04,3.2350012565869295,-1.8535059710645814,8.950569127859216
2002-10-07,3.6614458947253494,-2.2666073282903887,8.131613885547086
2002-10-08,3.5128348781748278,-2.1117888284258357,8.393401735440689
2002-10-09,3.586244902940371,-2.2312444327862497,8.226345624044646
2002-10-10,3.277935953185567,-1.910901744611471,8.87089847356409
2002-10-11,2.2702562629760967,-0.8909174856817359,10.894952770251933
2002-10-15,1.1543453359371052,0.345766972308168,13.151187812859416
2002-10-16,1.243737221478916,0.22693964592495952,13.08578213164394
2002-10-17,0.8008087043859097,0.6916422074410984,14.073656407738296
2002-10-18,1.118387795137498,0.37089512417014836,13.549277749885587
2002-10-21,0.5193664002518742,1.031421770742063,14.618776972625646
2002-10-22,0.3114526297209781,1.2258900169504328,15.035005787243293
2002-10-23,0.5810843777012412,0.9403046206256631,14.670344383383833
2002-10-24,1.012264576704229,0.45267940585161925,13.873740642486107
2002-10-25,1.2719601329878298,0.15169715887795787,13.375994577451841
2002-10-28,1.614862368138224,-0.262596379273186,13.000452165355348
2002-10-29,2.250368478126882,-0.9573811964602457,11.745676204159727
2002-10-30,2.2313845204938323,-0.9641165187440517,11.897077946096507
2002-10-31,2.4653474421250583,-1.2522632148246098,11.497642969046614
2002-11-01,1.5481623274885161,-0.3405300613737565,13.155331985678057
2002-11-04,1.0199458733796887,0.19408333500815633,14.1119921302593
2002-11-05,0.855959628588946,0.35314095760948483,14.468684676974725
2002-11-06,-0.009144361674251013,1.1020357642240737,16.15447562738533
2002-11-07,0.6192653905124705,0.48231167342151027,14.442649357622429
2002-11-08,0.0632696859542958,1.0319955156800242,15.047731248294332
2002-11-12,0.3582375974724453,0.724597354161737,14.574875406328308
2002-11-13,0.2499753359502396,0.8212028543324705,14.682576060734894
2002-11-14,-0.7826212990497098,1.8821212333856705,16.900549304993636
2002-11-15,-1.2408267983724361,2.345982194288073,17.592167664037017
2002-11-18,-1.130238075624406,2.2414240006748223,17.300830227464065
2002-11-19,-1.135765826342003,2.2459387570862344,17.173339155818336
2002-11-20,-1.823013379390025,2.9386205201875777,18.62498433022692
2002-11-21,-2.1744629401325892,3.3044135552903313,19.39902475104034
2002-11-22,-2.4741894643992515,3.622972698630579,19.94231845522296
2002-11-25,-2.4101772546468943,3.566033250345515,19.857833988897784
2002-11-26,-1.6250128656087992,2.7567711963111066,18.273806062142704
2002-11-27,-2.850116200637896,4.01642647395481,20.813769780785947
2002-11-29,-2.6895360300192235,3.8340764498208486,20.41212392882556
2002-12-02,-2.7689147533914578,3.921817380015584,20.49955008500239
2002-12-03,-3.011416627131362,4.157008494112649,20.957942106731316
2002-12-04,-2.6022215497422714,3.724818484989254,20.16793867133041
2002-12-05,-2.2242363758038457,3.3341745389318183,19.424227245056375
2002-12-06,-1.7836171615514373,2.869494995876831,18.6859181043395
2002-12-09,-1.4584661880787144,2.5557068621622685,18.012878382200046
2002-12-10,-1.646100455569741,2.7394022576575905,18.236475519839555
2002-12-11,-1.3929053137573704,2.474366344119092,17.658386801455073
2002-12-12,-1.3331003932376984,2.4120558193201687,17.626186822444947
2002-12-13,-1.4241295971206378,2.5052543350002354,18.028431638117354
2002-12-16,-1.7743110217579154,2.8738191865164735,18.81860484864013
2002-12-17,-1.316812628423485,2.4036305231280197,18.13204775969243
2002-12-18,-0.851979833077475,1.9103871208863143,17.23398589729031
2002-12-19,-0.14497444013994282,1.1821275652960694,15.863280783932222
2002-12-20,-0.4319870125971625,1.474561401786675,16.27366949662816
2002-12-23,-0.5598681779173326,1.605193533438272,16.516463592628302
2002-12-24,-0.2735920466167116,1.313171321261088,15.943193120752271
2002-12-26,-0.04932857090098748,1.0778130266225006,15.557781615924961
2002-12-27,0.4782152324924763,0.5003826047600843,14.540958098743966
2002-12-30,0.7130873524744673,0.30047914937768505,13.98521890360973
2002-12-31,0.6305964107952802,0.3876449238379882,14.151477834176823
2003-01-02,-1.064131915380459,2.1139319277892072,17.56513204704891
2003-01-03,-0.8658840517242894,1.9143560762621972,17.20720871885901
2003-01-06,-1.233020227442493,2.2952463012073148,17.87254073705278
2003-01-07,-0.9340087911031908,1.9661537519821435,17.349388470132435
2003-01-08,-0.8570737757293327,1.8701047744803594,17.106642913848113
2003-01-09,-2.042010036217878,3.0935829674456885,19.56210091346571
2003-01-10,-1.9239086200118922,2.947326778307713,19.313213206902393
2003-01-13,-1.7617331284656994,2.8008093417186712,18.975331810171518
2003-01-14,-1.4338854063203847,2.458015530891502,18.309432117124906
2003-01-15,-1.5437914289919246,2.559212600500711,18.445280543407463
2003-01-16,-1.6647578165034498,2.67362804093709,18.628020058208733
2003-01-17,-1.3119036664207295,2.3085812396117484,17.915452297030946
2003-01-21,-0.9423916217873852,1.9387332941358961,17.219699502625446
2003-01-22,-0.6902588449210691,1.6754763992074677,16.669487374792862
2003-01-23,-0.9405861142405573,1.9304038324262889,17.154214772457724
2003-01-24,-0.7675369531241802,1.7435573339207262,16.748207938372744
2003-01-27,-1.1328000596923151,2.116454709511946,17.42417740562185
2003-01-28,-1.1441559018873606,2.1461896494468267,17.415845576815073
2003-01-29,-1.5861418905863263,2.5992834357029304,18.31437778568905
2003-01-30,-1.378878856367063,2.3677548134028266,17.835162586147714
2003-01-31,-1.5033023003816317,2.498800090908868,17.933959325820574
2003-02-03,-1.7827583616955291,2.7841533860498853,18.354218523918796
2003-02-04,-1.3895554785662414,2.3818944500165147,17.6106620682398
2003-02-05,-1.8760772898865696,2.8785178185545632,18.57782410668041
2003-02-06,-1.58350151447402,2.571966955689864,17.969147649125865
2003-02-07,-1.3448960880300744,2.315158094642608,17.544888107945827
2003-02-10,-1.4522018189672128,2.4431281788747903,17.88929242742208
2003-02-11,-1.123127915340126,2.1095893355403863,17.37445338562769
2003-02-12,-0.40441059016711584,1.387083604633574,16.168339186095338
2003-02-13,-0.10743737778733144,1.0744500532572294,15.558057437532055
2003-02-14,-0.3887097319881188,1.3710693417929676,16.212388222564858
2003-02-18,-0.30730085140242447,1.307958310020712,16.037484308488892
2003-02-19,-0.06641293046745715,1.0552765481757627,15.444305560641443
2003-02-20,0.3155977489297784,0.6768250573379184,14.766138770824597
2003-02-21,0.1220751103548846,0.879935857182458,15.215338659944369
2003-02-24,0.4077613685369034,0.594895713618135,14.627667956418582
2003-02-25,0.6738880095717859,0.3333335431766966,14.030240412156175
2003-02-26,0.8011453661785961,0.21225020686592044,13.667418670530514
2003-02-27,0.926452034973212,0.08791292953354057,13.44838614601216
2003-02-28,0.9130065590589318,0.07629789077857874,13.278539174962221
2003-03-03,1.3386324803072265,-0.3413935665903549,12.571642175705055
2003-03-04,1.6573464954741626,-0.6654074435397552,12.005913125525867
2003-03-05,1.7915641459814964,-0.8197853245304139,11.77915867006363
2003-03-06,1.5190703613073797,-0.5503262341930852,12.350368950103844
2003-03-07,1.540924674995436,-0.6393769561817663,12.330167137416547
2003-03-10,1.7884168519789494,-0.928162505837873,11.944268638493043
2003-03-11,1.6726159187263931,-0.7892136622027691,12.100027941433424
2003-03-12,1.2386480737004613,-0.33552618413855195,12.66307744128555
2003-03-13,0.31130878612964796,0.6430147519078142,14.52097212810283
2003-03-14,0.48468080009661907,0.4618385267542524,14.173498299541516
2003-03-17,-0.03605898938362316,1.001571790573939,15.288779491178483
2003-03-18,-0.43057079682549704,1.4412611812823268,16.117594098600318
2003-03-19,-0.661457441820288,1.663054915957623,16.747277817038274
2003-03-20,-0.8027044599422525,1.815287985664515,17.090577034753412
2003-03-21,-1.4706202091808898,2.4876994739218787,18.459174982439443
2003-03-24,-0.6689884562989014,1.668667559900583,16.819213033274675
2003-03-25,-0.5181059812498916,1.516266073099374,16.567421581211548
2003-03-26,-0.2885770374212032,1.2785751753709302,16.2245191130326
2003-03-27,-0.16375376337744083,1.1277938428598344,16.061126496619693
2003-03-28,0.11103236763978906,0.8220656381662406,15.593441590471807
2003-03-31,0.4874680400015928,0.43745828629400707,14.660591810564606
2003-04-01,0.3211244749490665,0.5844300844300161,14.968099972851968
2003-04-02,-0.24434638256138058,1.1788562806746778,16.18268572413249
2003-04-03,-0.07241060515663052,0.9808171463680049,15.971401407176078
2003-04-04,-0.08855897783295558,0.9951541138961413,16.11774703761596
2003-04-07,-0.4063698053337948,1.3766128771021129,16.68185184211568
2003-04-08,-0.12532232358395637,1.0741088339920069,15.969707770355866
2003-04-09,0.02872039533086864,0.9009795450919493,15.707813411136613
2003-04-10,0.010660006197978047,0.9444161627121876,15.76031546316276
2003-04-11,-0.21944817532603036,1.205530356764883,16.166086342722483
2003-04-14,-0.6131655787249857,1.6348090510044915,16.826800209712076
2003-04-15,-0.15022545376010296,1.1573717984615421,15.971816604031611
